device_id,device_ip,device_serial,device_manufacturer,asset_id,org_country,device_class_id,num_interfaces,num_events
8971,172.110.205.12,c24698be-a1c8-43df-a342-2cec39808ccf,"Hall, Kim and Sawyer",102,Iceland,29,10,14
8972,192.73.71.200,14504b36-637d-4cd9-9fb8-4d38a3044af1,"Roberts, Davis and Duarte",2,Iceland,8,10,15
8973,117.237.91.196,52df33a1-6859-47bf-9148-934735ac0414,Oconnor-Hunter,158,Israel,48,10,9
8974,135.117.6.63,f1ac5028-a584-401b-9f18-b2dd9f6ea6a4,"Berry, Pope and Payne",147,USA,14,10,14
8975,96.78.89.182,09a81875-1d7d-4472-9993-fbd82e5ee72b,Holmes Ltd,7,South Africa,11,10,7
8976,28.222.202.33,3942ff58-d830-4248-8289-3cad1903dda7,"Smith, Reyes and Joyce",86,Netherlands,40,10,11
8977,97.151.29.167,c80798e9-b99d-444b-a09d-eb59d87e3806,Williams LLC,84,Germany,12,10,15
8978,143.29.157.3,13776f51-6b42-4acc-aea1-0f16cf259354,Hooper Inc,200,USA,13,10,4
8979,135.75.39.169,fd7b9142-3a24-4ae6-8ec4-6632092e787e,Hoffman-Kramer,56,Netherlands,6,10,15
8980,135.244.122.129,d60fd07a-d719-4e53-ba1a-5d2287f6da78,"Mora, Hernandez and Davis",143,Belgium,37,10,12
8981,191.14.92.9,7664c74c-2d9c-4409-94e4-8efe7fcad867,Grant Group,97,Japan,37,10,5
8982,215.5.144.99,2359cda5-e856-48b4-a071-ba3fc16e02b3,Thomas-Garcia,84,Germany,29,10,11
8983,42.140.43.196,fdff7f6a-3990-4d85-bb43-c02be6c9c846,Garcia PLC,19,USA,39,10,6
8984,4.51.224.206,d39273cd-cc14-4114-9502-2b94e8e5f4b4,"Thomas, Allen and Green",108,India,26,10,9
8985,164.245.212.45,c2bc2aad-0ec3-45c7-89e0-7b64d0d4bbbf,Davis-Juarez,75,Singapore,34,10,6
8986,181.80.1.40,89bacd8d-0159-41c8-82c2-401e70cbbea8,Molina LLC,87,Italy,50,10,10
8987,50.205.38.238,3a973d11-c75a-45a2-bd7f-06b27668c693,Mcintyre-Walker,128,Chile,36,10,8
8988,33.125.43.76,f00433eb-a08b-4069-88fd-e3de59e6e9e8,Brown-Perkins,111,South Korea,43,10,7
8989,188.146.172.207,ae1ef33e-9e47-4e50-8443-3258baabbcaa,Clark-Jordan,17,USA,23,10,12
8990,55.177.166.232,7a3640ca-3756-4765-8ee3-58c8a9e270d1,White and Sons,105,Nigeria,42,10,7
8991,68.6.28.158,02f8ea23-6943-4788-83ce-597f7bb850f4,Adams Group,44,Canada,48,10,4
8992,44.35.128.133,c5b94a6d-7540-4ec5-9ca8-2459b85a284f,Schneider PLC,56,Netherlands,17,10,12
8993,134.148.245.173,626df3ed-e022-40b3-9ea3-3071ae75fcd2,Pierce Group,70,Germany,5,10,11
8994,156.178.15.220,063ff40d-68cb-45b6-8e9e-102f4d2d8c3e,Osborn Ltd,141,Thailand,18,10,12
8995,146.207.188.63,e1b5cae4-b123-435f-b42d-2daca7ba4398,Lopez-Miller,20,Norway,42,10,5
8996,112.20.175.60,74ba7da2-5fc2-469f-9015-b0e00db03bc7,"King, Prince and Harris",150,UAE,6,10,14
8997,53.189.0.8,5bcbb98e-7dcd-417e-8934-f4ba05e0ff36,Khan-Flores,43,India,3,10,9
8998,164.85.155.60,f36a9d2c-8a86-49d4-ac72-316ca3e2289f,Pittman and Sons,1,Germany,21,10,5
8999,104.41.148.192,d23aee62-106d-42d3-b02b-59de5269c5f2,Tate Inc,6,Australia,48,10,12
9000,84.108.159.104,6ea4aaeb-78a9-440e-8314-31d7257dc07f,"Jackson, Wright and Perez",98,Spain,14,10,8
9001,143.176.108.28,6c0e3261-8eb3-4ff6-92b7-b737525d573b,Spencer-White,40,USA,12,10,9
9002,64.229.107.86,53e23510-4631-42f9-942c-eac397939924,Riley-Cook,26,Belgium,45,10,10
9003,8.14.48.176,0c2ad2be-fbba-4c91-98d9-cec02997b43e,Lloyd Group,61,Canada,17,10,8
9004,106.122.193.55,70ff41ca-90ad-4e36-9d84-20d465c359e4,"Golden, Arnold and Moore",22,Israel,9,10,10
9005,205.233.128.209,dfe85b4e-9c3c-4874-ac1c-f48f2dd6986b,Reyes Inc,123,USA,47,10,13
9006,25.211.229.83,9a770872-88c4-4d9a-af0f-cc89fe6cb3e6,"Smith, Knight and Austin",66,Switzerland,43,10,6
9007,212.238.57.76,9571e93f-5dd5-4386-9280-4d9056bb50f2,Gonzalez-Johnson,72,Chile,18,10,14
9008,3.171.166.38,eb06fc55-94ed-4497-bd0d-4a64bd9b9478,Salazar-Shaw,12,Spain,29,10,13
9009,188.113.254.79,38024593-36aa-40dc-8eff-3257cf77a003,Flores-Walker,36,UAE,30,10,13
9010,121.130.66.56,631cb8ad-a815-454b-a51d-0ceabc2e11fd,"Anderson, Cole and Schultz",21,Spain,24,10,7
9011,110.240.7.111,19609895-b137-45ee-ac8f-121ae545dd50,Sanchez-Rodriguez,172,USA,36,10,6
9012,125.66.246.201,1d5b665b-67e1-462f-8cf1-1330ae8e46ac,Thompson-Mendoza,11,United Kingdom,20,10,10
9013,174.233.12.33,6ff7402b-4648-4403-b14c-1623994fd062,Heath-Lewis,184,Germany,10,10,15
9014,203.219.73.166,f490a28a-5851-4db1-bce4-fb62156308f0,Cobb-Smith,134,UAE,3,10,12
9015,222.6.40.189,0afbe064-f8b6-4e60-86bb-a0ed511f4356,Huff-Yates,79,India,32,10,9
9016,123.155.170.164,6a2c1354-5cd2-48f1-bc75-3575cc15e499,Wheeler Group,42,USA,26,10,13
9017,218.206.203.227,63c083ba-001d-4ef1-b5b1-e37c6d71d5b6,Alexander PLC,73,USA,16,10,10
9018,121.79.152.54,df120a7e-152f-4f45-9b28-71aa02575f97,Mercer-Sanchez,16,Iceland,43,10,12
9019,219.70.39.216,ce6d96a6-c98b-4ad6-bbf8-72d45d9408ad,Nelson Inc,200,USA,32,10,10
9020,196.5.115.117,90c0c346-830b-4878-99c8-c039362ca776,Madden LLC,91,Australia,38,10,7
9021,153.117.141.91,46200e2e-2bac-49f8-bb0a-19f44d41a89f,Smith-Brown,28,USA,25,10,12
9022,201.74.175.66,f15f2fcc-3361-4851-b91c-53c0cbfaf398,Freeman and Sons,200,USA,19,10,14
9023,188.224.103.61,f57e2eaf-c4a8-4439-b20a-f612b97a84b4,"Leblanc, Robinson and Lee",100,Malaysia,12,10,10
9024,223.147.233.0,c862a0be-1bd8-40c9-9d06-d9e8b327d412,"Nelson, Smith and Martinez",197,Kenya,12,10,15
9025,103.6.37.191,d2133331-ca14-43bd-b72c-32368ca7aada,Stone-Bender,179,Nigeria,12,10,8
9026,216.253.219.170,c1691d8e-df4c-4824-849f-e6cb938ddf6c,Peterson-Boyd,91,Australia,47,10,12
9027,213.193.211.129,1db5fa2a-4d08-4ae8-b2a2-a2a8a46da2d3,Smith and Sons,56,Netherlands,22,10,12
9028,94.41.207.82,67ba7c21-c8ce-4ef7-b27a-df35a582402a,"Owen, Garcia and Thomas",150,UAE,39,10,14
9029,166.75.79.89,7be4bd6e-c0e0-4d57-ae2a-1e3d278a44be,Espinoza PLC,160,Thailand,9,10,7
9030,23.118.82.165,753439bf-9c93-41bc-bce6-5f8b452aa997,"Miranda, Flores and Farley",109,Switzerland,17,10,16
9031,209.72.157.127,5efef5d8-c67c-4a0e-a876-171220fc2cc0,"Ramos, Miller and Garcia",105,Nigeria,46,10,6
9032,119.167.225.19,7359d436-e522-46dd-883e-5395b30a684c,Chambers and Sons,57,New Zealand,24,10,10
9033,145.24.97.58,e5efb60a-a39a-4d71-a014-13fe1f9a7a09,Rivera Ltd,60,New Zealand,44,10,13
9034,36.30.32.88,b46b991c-b3a2-4859-a00c-0b478231de3f,Bailey LLC,72,Chile,5,10,8
9035,16.99.101.223,7fdbae69-4e7b-4bbc-9fe1-d536de708355,"Suarez, Hunter and Wagner",170,France,32,10,7
9036,194.117.131.248,798c9990-b5d9-4980-ad9a-cae3e37aabf1,Little Inc,31,Saudi Arabia,37,10,10
9037,97.54.31.25,1860ad62-2db6-428d-a047-dee127582834,Velazquez-Hanson,136,United Kingdom,12,10,10
9038,58.71.129.215,4275ed09-d4f8-4a18-8d35-0a35e911dedd,Simpson PLC,35,Hong Kong,5,10,10
9039,1.135.30.235,97ce8c6e-aac0-4a11-97e9-a8d27e5240d0,"Rhodes, Perry and Dorsey",23,USA,49,10,14
9040,90.55.192.135,2a3f0526-1a0f-4e2a-8e12-76a79a91bacb,Hall-Howell,90,USA,23,10,10
9041,143.50.195.177,c209c267-bef0-4710-a5a4-ab206c2e0ba9,Kirby and Sons,4,United Kingdom,44,10,11
9042,218.180.53.34,850c4e79-9c8d-4603-a2e6-c3d2c5d844e7,"Ruiz, Heath and Moyer",128,Chile,15,10,18
9043,46.234.77.60,641657fc-9578-489f-9f58-b00ab11f3e62,Newton-Harris,34,Mexico,4,10,12
9044,4.222.213.228,73e728c6-1437-4a63-b58d-435fe7cf37e8,"Fernandez, Vance and Lopez",37,Ireland,3,10,11
9045,26.108.75.185,95c2212f-90a2-4a1b-ad78-aa74f0ee90ce,Turner Ltd,1,Germany,41,10,10
9046,186.222.90.135,ca03d408-80aa-4924-b339-02f02cd463a6,Moore-Pearson,103,Singapore,41,10,12
9047,58.150.196.182,a75a6503-c7a8-45c7-a440-9e0d76d39b5b,Brooks-Stewart,37,Ireland,33,10,9
9048,207.213.35.166,7a834f5f-ebe9-4252-b994-ad71f7ca5c5e,"Thomas, White and Nicholson",35,Hong Kong,35,10,12
9049,158.246.130.92,fdad72ff-8f8d-42e8-8d2b-ecc43413c110,Travis-Wright,30,South Korea,18,10,9
9050,10.232.230.201,04bf46f9-1ba3-4489-b081-81670ea630b9,"Davis, Bowman and Cooper",83,United Kingdom,3,10,16
9051,19.161.115.7,81c897c7-01c9-4a6b-8726-eb2b9a3b241c,"Peterson, Cunningham and Reynolds",132,Qatar,12,10,7
9052,60.181.160.157,2224a8b3-324c-41a6-8380-a9c259895a84,Smith PLC,158,Israel,16,10,10
9053,212.68.191.78,165f782b-1e33-4480-8bf0-8b300f378c57,"Wright, Anderson and Ramirez",18,UAE,11,10,8
9054,152.228.94.28,f204afe2-0dff-424b-b240-dbc783d3ff8d,Wilcox Inc,127,France,29,10,13
9055,29.255.213.31,4dddc4a8-ea61-4ae8-8422-1c302eb8d1da,Krueger PLC,7,South Africa,22,10,14
9056,119.154.6.34,e6048f08-897d-4346-b024-56f8cfcba272,Arias-Foster,135,Germany,17,10,11
9057,37.36.128.132,801a3e8c-876e-4c95-9f84-4af5353ff58a,Ross-Brown,165,Malaysia,34,10,11
9058,212.129.169.167,501d4f57-b32d-4fde-bddc-f658b9664724,"Stephens, Reyes and Allen",15,Malaysia,27,10,14
9059,108.168.162.211,035b8e62-dd4f-4bba-b20e-660dc592952c,"Walker, Campbell and Wang",115,USA,43,10,9
9060,5.252.124.167,21e29bad-ff49-4145-9a7b-8b4e7b9f7473,"Richardson, Morton and Oliver",87,Italy,47,10,12
9061,136.95.221.243,483e7973-a3bf-469f-b109-d33c8e5c5059,"Carrillo, Flores and Green",143,Belgium,17,10,4
9062,163.222.215.30,17f51570-6546-48ce-a9bf-235445808ec8,Williams-Smith,140,Thailand,9,10,9
9063,12.213.65.173,0557f40a-c9a2-4527-8534-42b78488d0d4,Davis-Pollard,128,Chile,43,10,12
9064,211.172.55.123,6d0a47b3-78d8-49f7-b748-a2cd0b370d6e,Petty-Berger,23,USA,12,10,13
9065,86.53.252.102,34730545-b993-461f-94e4-bb2a20a6ab3e,Baker-Carter,7,South Africa,1,10,17
9066,145.46.204.238,fd6e5990-98c5-4372-a6bb-8691a13d5559,"Coleman, Johnson and Martinez",183,United Kingdom,34,10,5
9067,146.175.219.99,ef36ab47-772b-4169-a2ab-dbec24cccaf6,"Garrett, Yang and Hart",56,Netherlands,49,10,8
9068,177.5.64.246,1605da56-0df8-48f7-8d05-fc76d83f9c39,"Koch, Clark and Jimenez",140,Thailand,4,10,6
9069,170.132.34.159,161e7654-9528-4892-9e33-8451979111d4,Hamilton-Phelps,86,Netherlands,44,10,15
9070,135.212.146.144,b349b749-e6dd-4967-9880-a4700105e513,"Hunt, Cannon and Smith",107,United Kingdom,38,10,8
9071,176.248.72.238,694f8f44-a076-4543-b481-ac90cbd8bf4e,Singleton Group,176,Canada,36,10,11
9072,45.77.200.17,15ebbd9a-feb1-4dbf-aff8-677b8ae66334,Hess-Smith,177,USA,40,10,11
9073,120.110.84.6,5b8fe408-d2c1-44cb-a3e8-a555e4ebe5b7,"Jackson, Wise and Cain",55,Canada,32,10,8
9074,138.31.192.220,0d245a66-1c66-4b88-8152-48a4971152f4,Perry LLC,145,Canada,17,10,11
9075,72.223.15.199,789b9a74-7c86-4ec1-9b06-c0db5c0411fb,Butler Group,183,United Kingdom,25,10,6
9076,158.93.116.224,dc2e40db-2fba-45ae-8d04-ce28906faa09,Moore-Clark,145,Canada,45,10,11
9077,64.198.36.94,20180f93-a016-473f-9d8d-823ae00a057c,Mendez-Bailey,82,Switzerland,33,10,12
9078,191.33.10.118,7782b89b-e686-428a-b84b-770308fcf52e,Martin-Hernandez,20,Norway,43,10,10
9079,202.164.181.76,06c72052-dc99-41f2-97be-c5e162cac11d,"Bridges, Rogers and Guzman",28,USA,50,10,8
9080,172.242.103.140,5bf55f57-9dff-4026-b3c0-87c20dd86712,Moreno-Lee,60,New Zealand,30,10,9
9081,69.131.54.132,36f2921e-efcf-4a0a-96a0-bbec37a27654,Lopez-Gilbert,30,South Korea,49,10,7
9082,110.85.36.45,3c5fb3a8-9d6b-4371-a8fa-34589bf8bfa8,Murray-Kim,140,Thailand,21,10,10
9083,68.63.238.8,04b7f21d-857a-4e6f-81ee-b5b83b571153,Russell-Williams,182,Malaysia,12,10,16
9084,66.44.107.183,f4f1f1a1-fcf7-4de5-95b8-1c75069e2d86,Garcia Inc,159,USA,9,10,10
9085,41.115.183.136,d84895b9-f07a-4614-8c20-7953e4ec2140,"Walker, Cannon and Shaw",128,Chile,2,10,10
9086,121.243.194.172,83624af2-f235-4167-bbef-4d391de48f64,Browning-Perez,72,Chile,47,10,10
9087,35.211.212.177,ddd2e59a-6489-40e0-8642-5a962a04b784,Miller and Sons,197,Kenya,40,10,12
9088,106.147.251.206,32a731d1-bb72-4a44-9c34-7d441684c4df,Booker and Sons,108,India,34,10,12
9089,39.191.246.150,c96d14df-2508-4c71-a437-da7c217901e3,Coffey-Baker,19,USA,20,10,8
9090,178.57.143.164,aadea358-5115-4e0b-8974-a8a80b22476e,Mendoza PLC,48,Qatar,36,10,9
9091,18.223.95.231,30ca1d63-3e80-44c7-bd2d-d80c7dcfbed1,Carter LLC,70,Germany,28,10,12
9092,46.73.51.129,20a256f9-7a73-4999-b891-c551f718181b,Williams Inc,72,Chile,5,10,4
9093,117.193.93.213,50ebe5d9-1623-424c-a8a3-0e8ee7086c30,Parker Ltd,31,Saudi Arabia,34,10,13
9094,207.158.150.213,b91e797a-db00-4628-82d3-e7533f017b48,"Williams, Murphy and Powell",148,Mexico,34,10,12
9095,92.174.158.53,9644dcd3-9bb5-4aa5-929c-303edbe94afd,Washington-Jordan,99,Hong Kong,3,10,5
9096,67.143.216.46,ac8a3ec4-f3c8-4fd7-b4c0-9dbe44b17bfe,Berry LLC,37,Ireland,7,10,11
9097,15.39.107.34,7ae62f23-8982-4d30-8908-1ab141f42fdb,Williams-Becker,190,Canada,18,10,7
9098,33.250.63.185,867a46ba-30b3-4d7a-a6e5-34b064a586ab,Newman-Owen,95,Malaysia,25,10,9
9099,25.69.43.174,6d87e16b-1c51-43bd-961f-4d6f1d00f248,"Riggs, Anderson and Hicks",160,Thailand,2,10,14
9100,153.44.73.248,d3c7ef8e-02e6-4f33-ba74-b936e93dda99,"Gibson, Martin and Walker",45,Australia,43,10,16
9101,221.1.241.170,f78c59be-122d-4837-b744-f667044ab8b1,Chavez Ltd,154,USA,11,10,8
9102,65.146.64.167,90a011a0-d7b5-46ce-986c-5f97d7ad27c2,"Ellis, Torres and Brooks",158,Israel,9,10,16
9103,205.190.44.244,c2be8c29-d67d-43b9-9186-3f891cb18f39,Ramirez-Tran,196,USA,13,10,9
9104,200.89.253.54,f82e0021-5b12-4443-9891-c0d670cff935,Silva LLC,96,South Korea,38,10,12
9105,34.231.209.101,c761f3ae-1fa3-4aae-8058-23372dc6f963,Serrano-Lynch,122,Chile,5,10,10
9106,214.90.231.198,c4ded050-c07d-433c-aba7-d0d2e2e10f2e,Rice-Taylor,104,Canada,31,10,11
9107,158.150.224.151,7de179d0-844c-45f6-a8c8-b1e7e8ebe360,King-Robertson,1,Germany,47,10,8
9108,204.62.253.95,d85f0264-766d-416f-8104-2f6372fa537a,Ross-Taylor,6,Australia,21,10,11
9109,198.14.7.82,c9b8853c-2118-418f-b32d-a0b870fd751e,Morrison Inc,157,UAE,6,10,10
9110,140.215.150.244,1da35f83-112c-430d-896d-958903c7d57d,"Cole, Hale and Wood",46,Australia,43,10,10
9111,155.58.109.128,e1bccbc7-0325-482e-b6a5-6a3d0fa4aeca,Winters-Clark,84,Germany,8,10,13
9112,128.54.92.39,ec24a7ee-55fb-4865-a02d-d4131c463c12,Conrad-Wheeler,157,UAE,9,10,16
9113,164.193.77.42,d287c95d-6778-4905-b779-005b4a2c2da4,"Franklin, Perry and Russell",41,Malaysia,38,10,13
9114,222.199.94.55,9580d493-2cb7-4433-8347-3801e05b2563,"Perry, Carter and Blair",88,United Kingdom,18,10,9
9115,145.1.157.64,93507c3f-5bd5-45fb-908c-22e162da3a65,Johnston LLC,67,New Zealand,41,10,10
9116,45.96.240.112,95edf7f1-1411-4a8b-924d-73955964555b,Lane Group,189,Norway,17,10,8
9117,180.108.89.54,171acc28-050a-43d4-b51c-f46aad927788,James-Wolfe,99,Hong Kong,14,10,9
9118,78.7.74.136,67c792e7-a2f4-4e37-9e27-5799e9b185de,Johnson-Perez,190,Canada,44,10,13
9119,156.21.93.91,b71e0e10-0e2b-4c97-be85-2ec2c84a932b,"Jones, Kim and Armstrong",1,Germany,7,10,5
9120,41.61.179.48,9e9a0874-e692-4ca4-8c29-0513db2b56d6,"Farmer, Barrett and Benitez",33,USA,17,10,8
9121,18.3.33.102,057b353d-960f-4490-9823-d1ae5b9b01b9,Harrell-Hartman,11,United Kingdom,42,10,11
9122,175.149.134.196,e15d7f0a-2f38-4568-9e48-b91d403e65aa,"Nguyen, May and Wang",33,USA,39,10,11
9123,120.250.213.137,c9045ad9-321e-48cb-948e-30a1cd2d7335,Walker PLC,160,Thailand,34,10,14
9124,1.162.33.87,b7688f3a-39eb-424b-b68f-f9beed10d2d1,"Martinez, Smith and Johnson",126,USA,20,10,17
9125,207.65.31.59,6b02b07f-0e28-4b50-a22a-d4d75d728a3f,"Webster, Nixon and Simmons",2,Iceland,6,10,11
9126,144.229.89.217,1e493373-a504-4e94-bd10-59ab69764b3e,Tran-Gordon,124,India,3,10,17
9127,20.28.242.210,5bab1b2d-a791-410a-8cce-406988f60e8a,"Campbell, Christensen and Singh",188,USA,45,10,17
9128,167.91.40.185,1079be68-35be-4453-a1dc-024939a54f04,"Savage, Smith and Melendez",115,USA,45,10,14
9129,137.143.243.156,a3a30b6f-08ee-4fa5-b60d-a832a8adc4a0,Baker-Jones,52,USA,19,10,8
9130,31.74.64.49,1dca416b-5ba8-47c3-80d5-e9815b231d2a,White-Jones,6,Australia,45,10,14
9131,186.216.203.239,0a6688ee-842c-4013-94a4-3358ffaac409,Kim-Hill,2,Iceland,25,10,15
9132,189.170.68.173,71df98aa-6165-4fa8-8242-8ff3f771957f,Clarke Ltd,176,Canada,50,10,10
9133,214.46.106.194,f15ef28f-6b87-4041-9c72-d31111289452,English-Edwards,145,Canada,7,10,6
9134,223.223.237.1,68bcb3a1-26da-44bf-8d91-f5346477a6ce,Morales and Sons,93,New Zealand,41,10,8
9135,190.63.254.129,a26812a3-c29e-4780-a76a-86a326bbc13d,Smith Inc,138,USA,25,10,12
9136,183.78.4.2,af1077ab-d79e-4733-a81d-93f1be926a1a,"Bradley, Cooper and Rice",194,Mexico,50,10,10
9137,16.153.147.144,04025add-1563-4209-8c50-96f1368fe5d3,Brennan PLC,178,USA,12,10,7
9138,63.237.172.54,edb7b0eb-bbc9-4f67-b860-1a47613ee653,Rasmussen-West,25,India,38,10,15
9139,188.10.28.67,bb899877-495e-4954-a3cb-50116e5bb7c8,Pruitt Inc,147,USA,16,10,12
9140,54.214.92.156,3caf2786-a79e-4ec7-b927-6f3d1477df70,Adams-Clark,86,Netherlands,27,10,12
9141,58.193.239.133,d65e169e-3fae-4ac8-9413-ecdd138e2667,Armstrong-West,114,South Africa,18,10,9
9142,129.68.170.16,f6077512-9e3d-49ff-bb73-ba398dc1c4dd,Frey and Sons,64,United Kingdom,33,10,8
9143,52.54.227.29,5ebb1661-7dac-4fc5-ad41-5f940eb415f4,"Lopez, Adkins and Henderson",58,Australia,27,10,8
9144,63.237.240.164,9e0eb830-ac6b-4c34-b946-18622f9d4e33,Butler LLC,109,Switzerland,12,10,6
9145,88.87.211.63,af3de0d4-84bd-4586-9fd2-16d853c562b2,Cervantes Inc,73,USA,46,10,6
9146,123.249.105.56,2549e8a5-0afb-4e78-b039-06051d091fc7,Anderson Inc,90,USA,41,10,13
9147,68.99.194.89,3f506074-aac2-47a5-8d22-dfa2d27dd6d9,Marks Ltd,92,Australia,43,10,7
9148,83.175.235.223,2b880217-5db7-4544-b86c-152d671f4cc1,"Marshall, Mccarthy and Evans",36,UAE,27,10,14
9149,140.165.41.216,c4c2cd59-1572-42bf-85cc-66747bd150cd,Scott Group,130,USA,14,10,14
9150,135.72.43.69,248bcb33-4861-410b-a9c8-cfa02fa4d7d9,Simmons Group,45,Australia,21,10,11
9151,136.24.179.91,edfaa61b-4ada-42d6-bc5d-fe931c2d4d84,"Meyer, Bowers and Reed",32,USA,1,10,5
9152,176.249.47.133,d4485d77-8c71-490d-a3b9-d16d51c83586,"Vincent, Newton and Guerrero",14,Norway,36,10,6
9153,220.152.111.250,eae0d516-a52e-42f1-9c15-473e492ab15e,Fox-Stewart,43,India,21,10,11
9154,54.43.233.57,6d8820f5-3df8-4e18-8452-c51efea89476,"Mitchell, Rowland and Perry",151,Spain,35,10,8
9155,157.149.153.59,096fb56f-bde4-4823-b06f-2f235561c202,"Crosby, Schmitt and Morgan",19,USA,39,10,12
9156,47.62.216.30,ce52a8fe-6db8-4af4-bc78-c39acead1974,"Love, Lopez and Lopez",158,Israel,28,10,11
9157,90.234.199.97,bdaeb82e-9700-43ed-8181-a9cea1f0259e,Patton Group,60,New Zealand,5,10,8
9158,151.37.219.63,adbe5dcd-676a-4deb-992d-e2906c613472,Johnson-Yates,1,Germany,18,10,5
9159,197.54.123.57,c1bcb7c5-ec15-4178-97f2-4903f7c5777f,"Rose, Brown and Bartlett",101,Denmark,50,10,6
9160,171.19.120.48,ef5b22c4-8e61-4be5-9a87-4f3ed55f0a7b,Gutierrez-Smith,143,Belgium,49,10,17
9161,17.122.149.62,4eec3355-5f1a-430a-91f8-eae6f17af558,Robinson LLC,59,Sweden,44,10,12
9162,158.49.57.234,eb5ab464-e157-4c73-aec9-6e558610e3b5,"Smith, Horn and Mills",18,UAE,4,10,10
9163,36.207.227.138,40c886a6-264a-4f8a-9989-50a6270cb5ce,Yang and Sons,100,Malaysia,6,10,8
9164,174.25.125.163,b88e47f9-e904-4b27-b046-7a979f488227,Mills Group,154,USA,49,10,8
9165,17.182.111.68,49122c33-3b89-4e04-b18d-5cd65e3eeb0d,"Bass, Carter and Simon",160,Thailand,15,10,11
9166,48.1.7.153,1d819ba7-a48d-4869-afc1-8ef1b2ccdc29,"Erickson, Cortez and Rivera",39,Nigeria,2,10,9
9167,19.82.189.172,fd143c3f-e0f0-4a1b-80b4-9e9749f40700,Watson PLC,157,UAE,19,10,16
9168,96.115.234.14,43f67897-6af4-4f73-bedb-3a688ca1ad03,"Davis, Reynolds and Chambers",48,Qatar,50,10,8
9169,93.11.238.150,cd48544f-5257-41d7-a87f-9b12382827fe,"Smith, Scott and Parker",28,USA,17,10,8
9170,27.207.17.113,5cd5202a-d3a9-44e9-9c78-a4c8756f5536,Peterson-Mcintyre,44,Canada,9,10,14
9171,124.246.25.14,25d5bd44-0f3f-4cac-ac8e-65ecd37b2c46,"Deleon, Lee and Garza",107,United Kingdom,42,10,14
9172,76.223.10.180,876445e3-3893-404f-8005-9adfe562b3bf,George-Collins,75,Singapore,44,10,15
9173,80.106.31.131,7c268dfd-2d82-4eb6-8414-1b442deb7ee7,Mosley LLC,103,Singapore,15,10,10
9174,158.240.110.8,65d9d112-ff13-4a0a-9d08-75602dcdf09c,Odonnell PLC,83,United Kingdom,31,10,8
9175,101.239.58.206,d4c970c7-e9d9-4f2e-b66e-f0428e83b5db,"Brady, Middleton and Rodriguez",150,UAE,22,10,9
9176,12.241.44.17,a6584234-2eea-483a-a108-724da6a5bb0f,Davis-Keller,197,Kenya,8,10,17
9177,72.195.116.127,233f4a82-b9c2-4ae4-926d-224ea297650a,Barnes-Dunn,168,Kenya,33,10,9
9178,64.167.45.73,96659b47-58db-4bec-9202-047d7c40d8fc,"Johns, Robertson and Ashley",169,USA,4,10,15
9179,214.23.49.110,a59c5cf1-5cca-44e3-81d4-86630e0be628,Phelps-West,155,Hong Kong,43,10,12
9180,56.121.103.35,16640883-f873-4fdf-8309-4eeef236791d,Palmer Ltd,175,USA,42,10,7
9181,191.146.226.168,cd29972b-6edb-4cd5-9a5b-46ba99ccbc11,Hanson Ltd,141,Thailand,20,10,11
9182,166.37.109.8,1304ff2d-a130-43c1-8e7f-5ae04265dae6,"Ford, Moran and Pierce",47,Australia,4,10,17
9183,150.139.218.206,1c43bd2a-4df9-4263-ba71-ae0ebb3dff93,Robinson-Walsh,96,South Korea,24,10,10
9184,20.224.19.241,72faee12-9257-4e8f-94e3-8ee879db0f5e,"Ortiz, Martinez and Marsh",96,South Korea,42,10,6
9185,124.112.11.30,eb34c7d0-5818-449b-9d26-c30789288424,"Mcdonald, White and Bowman",37,Ireland,13,10,11
9186,11.205.107.54,2c22dd59-9b27-4385-badf-791f6fffa10d,"Clarke, Lynch and Berry",29,Italy,12,10,8
9187,112.100.110.115,fac4a78a-88c7-4fa6-82e3-b6651ac830ad,Butler and Sons,51,UAE,39,10,11
9188,141.157.31.246,47847e15-a839-4095-b1e2-a6d2664743ce,Thompson PLC,129,USA,28,10,8
9189,47.120.181.36,f17233ce-2954-4f7b-bc6d-f90d48d527c7,Turner-Stanley,98,Spain,41,10,13
9190,2.43.82.100,718929f6-481d-484d-b903-c7ee3ac4ca70,Stewart-Garcia,200,USA,47,10,5
9191,200.38.189.22,99635eda-b42e-406d-89b5-899fbfaefc34,Fowler-White,115,USA,33,10,14
9192,191.12.107.26,56cb8d2e-5770-45c6-8ec3-ef8418ae0fc0,"Cole, Conrad and Adams",107,United Kingdom,40,10,6
9193,124.243.236.209,58130a88-8923-4d87-9ce9-a184af952f01,Wilson-Harris,18,UAE,13,10,8
9194,158.47.44.52,593b8301-7c39-44fe-b87b-ff1d6f40bf96,Johnson LLC,3,Italy,15,10,20
9195,93.67.124.231,6a4f7fe9-d332-4249-8d2a-7c81bb9e2405,Banks and Sons,86,Netherlands,11,10,12
9196,114.125.220.75,519c424d-2ec0-40a2-94c9-acaea7c4f262,Evans LLC,113,USA,32,10,8
9197,151.101.76.176,43179ed5-8394-4f23-a0e4-dc83348b3070,"Dunn, Reilly and Lopez",68,USA,33,10,15
9198,199.225.173.80,4ff7a0b7-810b-48a1-bafd-7f1c1be2ab7b,"Myers, Ramos and Stuart",139,USA,44,10,6
